,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_dropout_rate,param_epochs,param_num_nodes,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
21,1983.9971121788026,88.81870535094538,3.990931177139282,0.6592557053476056,sigmoid,100,0.5,100,200,adam,"{'activation': 'sigmoid', 'batch_size': 100, 'dropout_rate': 0.5, 'epochs': 100, 'num_nodes': 200, 'optimizer': 'adam'}",0.6174548257929567,0.603998460151531,0.5828527469566567,0.5847110052559753,0.5733051397212878,0.5813148776094348,0.5725362007318209,0.5663847216242295,0.5724721227519621,0.5699455268258508,0.5824976431735197,0.01546655865195096,3,0.6203783458445709,0.6204210661832974,0.6261952395694723,0.6263233963470015,0.6263447557836825,0.6252198249629348,0.6270496177865836,0.6274554473848293,0.6256826126766354,0.6262762184109253,0.6251346524949933,0.0024393959122548784
22,3336.7574512243273,136.2326060833813,5.422103404998779,0.9410581984587274,sigmoid,100,0.5,100,300,adam,"{'activation': 'sigmoid', 'batch_size': 100, 'dropout_rate': 0.5, 'epochs': 100, 'num_nodes': 300, 'optimizer': 'adam'}",0.6197616298137896,0.607779057449398,0.5813789575677124,0.5858003299816532,0.5766371894643564,0.5813148774184677,0.5755478649487422,0.5656798660877377,0.5764449562275393,0.5678308239276498,0.5838176577290084,0.016251535849876077,2,0.6360846692089558,0.6369888863081414,0.6409261462729237,0.6404206394634889,0.6432828061252345,0.6415455710956403,0.6428200178573011,0.6424996269007851,0.642684742200744,0.6385293412298864,0.6405782446663101,0.0024253774084311104
23,4679.879082608223,347.99673813424556,5.333432936668396,1.3605915248261986,sigmoid,100,0.5,100,400,adam,"{'activation': 'sigmoid', 'batch_size': 100, 'dropout_rate': 0.5, 'epochs': 100, 'num_nodes': 400, 'optimizer': 'adam'}",0.6211072676887301,0.6071382776584501,0.581378956612877,0.5842624639496198,0.5778546706691822,0.587017811522581,0.5748430095268308,0.5691400742196249,0.5727284362144108,0.5750080088475162,0.5850479620249127,0.01570904390738987,1,0.6536706240957342,0.6517767516350237,0.6564188736464176,0.6559489658416762,0.657330210239974,0.656240878135345,0.6580065941342608,0.6567891041164771,0.6508938933372307,0.6585501313212929,0.6555626026503433,0.0024612760095138945
24,1309.6912235021591,169.6050586133767,3.8507930755615236,0.6460290444413698,tanh,100,0.0,100,100,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.0, 'epochs': 100, 'num_nodes': 100, 'optimizer': 'adam'}",0.5346020733670028,0.5351146959684054,0.5051262303986306,0.5068563339375051,0.4999359210041965,0.491349479357096,0.5042932181805658,0.4902601541807357,0.4992310614497573,0.4816404958636056,0.5048411150354891,0.016718437019365723,30,0.7500587387586504,0.7519170123767784,0.7560821051394846,0.7545086255263022,0.7560607463843487,0.7510768720688002,0.7555552380433471,0.7562529815618884,0.75651641375493,0.7547310861238277,0.7542759819738357,0.0022551595910049052
25,1710.2680840730668,117.89942710081017,4.421517014503479,0.9119915836780379,tanh,100,0.0,100,200,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.0, 'epochs': 100, 'num_nodes': 200, 'optimizer': 'adam'}",0.5294117612837523,0.5077534258083,0.48526207607143523,0.4809047779822432,0.48250672469059047,0.48353197009582083,0.49083685325144744,0.47789311614095226,0.47699602466354946,0.4805511035662513,0.48956484111358844,0.0157334202473708,36,0.9112229728037046,0.9104682718962372,0.9076488226662542,0.9091724647366876,0.908524561574497,0.9106106680232259,0.9104397927716709,0.9098986870526027,0.9073640304559876,0.9105970659504425,0.909594733793131,0.0012784256995757271
26,3035.167367172241,144.15736763620703,5.652560591697693,0.8502399507942205,tanh,100,0.0,100,300,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.0, 'epochs': 100, 'num_nodes': 300, 'optimizer': 'adam'}",0.5284505930372221,0.5128796597665569,0.5008330095445256,0.49923106436391496,0.5031398141840918,0.5067922569201204,0.49166986934041484,0.47898243933889356,0.49186210272236697,0.48747196177647917,0.5001313582182363,0.013291858394390864,34,0.9396025734878899,0.9411048545938947,0.9453625069979568,0.9437463081405092,0.9462240060848359,0.938192848967746,0.93865563721828,0.9397449696547697,0.9422226675566591,0.9396386018690829,0.9414494974571624,0.0026852706893258304
27,4407.314876079559,318.1877066738506,5.964643263816834,1.5651373994433904,tanh,100,0.0,100,400,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.0, 'epochs': 100, 'num_nodes': 400, 'optimizer': 'adam'}",0.5391516074925894,0.5206971657202822,0.498590284572967,0.5078815817145466,0.5089068255729435,0.49327181496024974,0.5011533991459103,0.47475329742521166,0.49557862050881923,0.4911246365822496,0.5031110001757002,0.016703906445376678,32,0.9411974130058383,0.943611031702679,0.9373171112078601,0.9441877374585188,0.9426783353117234,0.9398232879508338,0.9419592339194717,0.9417242785504633,0.9452841889900429,0.9442094935202573,0.9421992111617687,0.002247265406154943
28,1495.7648702144622,162.45572068904306,4.595556426048279,0.7473499128461327,tanh,100,0.3,100,100,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.3, 'epochs': 100, 'num_nodes': 100, 'optimizer': 'adam'}",0.6018838894362635,0.5864411116326205,0.5752915517345508,0.5731769817831516,0.5654235540212583,0.5690119164609976,0.5685633709552761,0.550941942344411,0.5617070341398972,0.5494392806236196,0.5701881962679377,0.014843615596350756,19,0.6169323539050304,0.6146682509980256,0.6217168736798003,0.6204780241765325,0.6223718964373626,0.6180786449950816,0.6207129780564113,0.6221440628607118,0.621624315729576,0.6194625995661842,0.6198190000404716,0.002409078544091178
29,2068.941419482231,114.60743914281821,5.071260690689087,0.7484257896274067,tanh,100,0.3,100,200,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.3, 'epochs': 100, 'num_nodes': 200, 'optimizer': 'adam'}",0.6073305140194886,0.5980392157626614,0.5684352156200211,0.573112901824874,0.5621555806080928,0.5718313453213674,0.5654876327630757,0.5536972944241952,0.5602332427076051,0.5523229731997019,0.5712647129998347,0.017131265959985414,17,0.6487365887034243,0.6486013120258227,0.6467430387595009,0.6497974417382312,0.6484660350787433,0.6514777190792911,0.6512356457198946,0.6553651404828259,0.6477540525841919,0.6507967037212973,0.6498973677893223,0.0023371628149288903
30,3493.258616900444,155.68028498440685,6.825955390930176,1.0939761037504838,tanh,100,0.3,100,300,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.3, 'epochs': 100, 'num_nodes': 300, 'optimizer': 'adam'}",0.6048314724154279,0.5934896847574769,0.5712546432658402,0.5709983309950261,0.5723439672295595,0.5698449294429306,0.548955525249514,0.5507497086435438,0.5639497608759916,0.5496315272791727,0.5696050830018364,0.01742539176569337,20,0.6668992489203951,0.6640157210968869,0.6607334847723655,0.6707225914371621,0.6683303328135639,0.6605768474774735,0.6645212289710768,0.671185379848534,0.6717905646890491,0.6712660381040869,0.6670041438130594,0.004121647424322718
31,4954.487543821335,382.4715068862093,7.232990455627442,1.9036776610349322,tanh,100,0.3,100,400,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.3, 'epochs': 100, 'num_nodes': 400, 'optimizer': 'adam'}",0.6041906936480634,0.5924003581794183,0.5722158103665679,0.5649750070298128,0.5670255027538567,0.5767012639609755,0.5612584875437536,0.5572856573795456,0.5683711359176393,0.5474527372606517,0.5711878174934828,0.015778687171457705,18,0.6768883547911874,0.6787751070747089,0.6823848559083323,0.679665085268755,0.6843997647546496,0.6732074085249019,0.6843784056761405,0.6822851787472194,0.6853182215640129,0.681219475009127,0.6808521857319034,0.003596950178488995
32,1514.8901645183564,186.04687768431148,4.883568572998047,0.8091049768200415,tanh,100,0.5,100,100,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.5, 'epochs': 100, 'num_nodes': 100, 'optimizer': 'adam'}",0.599064458353037,0.5865692654955194,0.5704216303526554,0.5606817872527623,0.5652313195374261,0.5656798658337514,0.5587594470854953,0.5504933959335054,0.550044852782408,0.5513617418317297,0.5658308691609856,0.015252283347567482,24,0.5884388364929931,0.5918705884613656,0.5937715810067513,0.5875844568779929,0.5922764187173915,0.5917637928468722,0.593365751498473,0.5948893927214308,0.5910731690387081,0.5958961644684223,0.5920930152130401,0.002482595751904533
33,2046.6283905744554,112.5454022316329,5.75030927658081,0.803062067066533,tanh,100,0.5,100,200,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.5, 'epochs': 100, 'num_nodes': 200, 'optimizer': 'adam'}",0.6033576832174506,0.5934896817592937,0.571831346849104,0.5599128535339867,0.5584390590080279,0.5648468520096536,0.5607458661416242,0.5551710862250537,0.5558759441295373,0.5457225213712394,0.5669394253780022,0.017118837185571594,21,0.6014894652824793,0.6032480611305173,0.6045937052560914,0.6050493749034408,0.5994603161318603,0.6054765642129377,0.6052985690413646,0.6098694919900748,0.6056189602512321,0.6073661119678148,0.6047470620167813,0.002749886998232433
34,3430.640994787216,179.4760428455791,7.836308073997498,1.0051308270447956,tanh,100,0.5,100,300,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.5, 'epochs': 100, 'num_nodes': 300, 'optimizer': 'adam'}",0.5891323855988692,0.5836857596101264,0.5721517356102335,0.5672177352936439,0.5684352163151413,0.5652953979870639,0.5636934529401302,0.5514545675601529,0.552479811563685,0.5517462338059806,0.5665293243554702,0.012221688374890622,22,0.6004713309763229,0.6044869088340137,0.6127245410845334,0.6117918449681481,0.6113076968018144,0.6136643567165082,0.6127174212969202,0.6136501178164612,0.6105458756585945,0.6157318412343503,0.6107091935387666,0.004424830947560664
35,4503.77245862484,673.5352243672526,6.485466837882996,2.903125174131584,tanh,100,0.5,100,400,adam,"{'activation': 'tanh', 'batch_size': 100, 'dropout_rate': 0.5, 'epochs': 100, 'num_nodes': 400, 'optimizer': 'adam'}",0.5966935783384031,0.5932974489502428,0.5733051372387158,0.5653594731520678,0.566192487740034,0.5597846968180398,0.5542739943084267,0.5504933989316886,0.5559400205167305,0.5487984623216887,0.5664139827081922,0.015978180075849138,23,0.608730322579922,0.6112222596428486,0.6166760406958373,0.6132727672965251,0.6140132279608007,0.6118844027248577,0.6156650266627783,0.6138850717239244,0.6136928359060039,0.6155823256933907,0.6134624280886888,0.0022393106238851016
